order_id,order_date,customer_id,city,product_id,category,quantity,selling_price,discount,payment_type,delivery_time
91821,2024-11-22,10570,Bangalore,5072,Grocery,1,334.22,10,UPI,77
91822,2024-08-14,10077,Delhi,5028,Grocery,1,962.41,5,Wallet,63
91823,2024-10-11,10044,Chennai,5123,Fashion,4,608.08,10,COD,82
91824,2024-05-10,10361,Chennai,5096,Electronics,1,713.61,0,Card,100
91825,2024-04-02,10077,Delhi,5125,Fashion,2,312.76,10,Card,91
91826,2024-04-15,10417,Delhi,5083,Fashion,4,497.84,0,Card,105
91827,2024-05-04,10684,Pune,5179,Fashion,1,295.19,0,COD,81
91828,2024-03-02,10314,Pune,5112,Fashion,3,745.35,10,COD,41
91829,2024-06-25,10772,Pune,5018,Food,3,920.81,0,Card,77
91830,2024-09-22,10479,Bangalore,5200,Food,1,412.41,0,UPI,40
91831,2024-10-10,10299,Hyderabad,5015,Food,2,166.24,10,UPI,83
91832,2024-06-09,10538,Mumbai,5160,Grocery,1,152.58,5,COD,109
91833,2024-09-13,10254,Pune,5185,Food,4,61.6,10,COD,44
91834,2024-04-20,10167,Hyderabad,5148,Grocery,3,485.92,0,COD,20
91835,2024-02-23,10754,Hyderabad,5002,Grocery,4,380.57,20,Card,33
91836,2024-09-21,10002,Delhi,5155,Food,1,575.57,5,Wallet,75
91837,2024-06-28,10440,Hyderabad,5156,Grocery,3,979.26,10,UPI,62
91838,2024-02-15,10502,Mumbai,5141,Food,3,259.35,15,Card,115
91839,2024-11-16,10791,Hyderabad,5026,Fashion,2,700.16,20,Card,45
91840,2024-05-21,10741,Mumbai,5003,Food,3,97.72,5,Wallet,52
91841,2024-07-23,10071,Pune,5122,Grocery,2,721.58,0,UPI,64
91842,2024-03-20,10018,Chennai,5127,Grocery,2,915.56,5,Wallet,82
91843,2024-02-13,10113,Pune,5035,Electronics,2,906.38,20,Wallet,24
91844,2024-01-05,10782,Hyderabad,5167,Food,2,912.99,20,Wallet,34
91845,2024-12-08,10388,Bangalore,5184,Grocery,2,282.96,20,Wallet,65
91846,2024-11-27,10648,Mumbai,5043,Fashion,4,240.58,5,Card,102
91847,2024-02-28,10612,Mumbai,5024,Grocery,4,400.43,5,Wallet,92
91848,2024-09-13,10086,Delhi,5177,Grocery,4,917.93,15,Wallet,62
91849,2024-02-16,10428,Hyderabad,5153,Fashion,3,97.35,15,COD,91
91850,2024-08-03,10708,Bangalore,5135,Food,1,852.67,10,COD,67
91851,2024-05-06,10726,Pune,5153,Food,3,81.49,20,COD,70
91852,2024-12-02,10632,Mumbai,5164,Electronics,3,576.15,0,Card,85
91853,2024-03-28,10755,Chennai,5167,Electronics,3,677.63,5,COD,58
91854,2024-08-30,10683,Hyderabad,5108,Grocery,2,762.5,15,UPI,39
91855,2024-09-26,10381,Hyderabad,5163,Grocery,3,213.75,15,COD,48
91856,2024-07-08,10682,Pune,5081,Electronics,1,139.37,5,Wallet,44
91857,2024-05-02,10090,Bangalore,5085,Food,2,552.78,0,COD,113
91858,2024-04-04,10657,Delhi,5150,Food,1,119.7,10,COD,85
91859,2024-11-01,10525,Mumbai,5031,Fashion,4,158.51,5,UPI,78
91860,2024-09-30,10415,Chennai,5169,Fashion,1,125.74,0,Card,86
91861,2024-10-21,10510,Chennai,5002,Fashion,3,428.09,5,COD,51
91862,2024-10-08,10300,Chennai,5184,Food,1,262.38,10,Wallet,45
91863,2024-11-01,10054,Hyderabad,5127,Fashion,4,768.28,15,Card,81
91864,2024-01-08,10633,Chennai,5188,Electronics,1,138.89,5,COD,20
91865,2024-10-05,10321,Mumbai,5161,Electronics,3,218.04,10,Wallet,47
91866,2024-04-11,10136,Pune,5007,Fashion,1,509.83,5,UPI,40
91867,2024-05-03,10590,Pune,5087,Grocery,1,340.6,5,COD,82
91868,2024-05-19,10714,Delhi,5165,Food,2,416.59,0,Wallet,51
91869,2024-06-07,10519,Hyderabad,5131,Food,1,500.22,0,Wallet,82
91870,2024-08-22,10610,Hyderabad,5033,Food,2,773.64,10,Card,65
91871,2024-03-19,10335,Chennai,5017,Electronics,4,486.52,10,Card,104
91872,2024-04-10,10629,Mumbai,5101,Fashion,3,416.94,0,Card,36
91873,2024-05-22,10222,Bangalore,5059,Grocery,2,488.9,15,Wallet,49
91874,2024-06-06,10576,Chennai,5050,Fashion,3,116.93,0,COD,109
91875,2024-03-20,10394,Bangalore,5172,Electronics,4,257.29,10,Card,96
91876,2024-05-21,10060,Chennai,5092,Food,4,922.88,0,Wallet,95
91877,2024-01-20,10583,Hyderabad,5033,Grocery,3,960.57,10,COD,78
91878,2024-12-16,10336,Hyderabad,5192,Electronics,4,527.52,20,COD,56
91879,2024-03-11,10259,Pune,5179,Food,2,343.13,10,UPI,94
91880,2024-10-18,10292,Pune,5120,Grocery,2,305.44,20,UPI,22
91881,2024-03-26,10521,Mumbai,5151,Food,4,600.7,10,Card,67
91882,2024-02-02,10279,Chennai,5172,Food,4,226.11,5,UPI,80
91883,2024-11-26,10264,Delhi,5172,Food,2,286.23,10,Card,69
91884,2024-04-02,10462,Pune,5136,Food,2,236.69,10,UPI,67
91885,2024-09-21,10745,Chennai,5030,Grocery,4,467.81,5,Wallet,65
91886,2024-10-01,10178,Mumbai,5070,Fashion,4,521.16,0,Card,100
91887,2024-10-11,10540,Bangalore,5162,Electronics,2,318.91,10,COD,71
91888,2024-10-14,10253,Bangalore,5081,Grocery,3,126.07,10,UPI,42
91889,2024-06-10,10718,Mumbai,5083,Food,2,524.02,10,Card,24
91890,2024-10-11,10296,Bangalore,5061,Fashion,3,656.54,20,Card,117
91891,2024-05-01,10336,Hyderabad,5085,Fashion,2,499.17,5,COD,80
91892,2024-08-13,10241,Hyderabad,5042,Fashion,4,68.87,0,Wallet,45
91893,2024-12-22,10460,Hyderabad,5174,Grocery,1,724.77,15,Wallet,53
91894,2024-11-02,10343,Bangalore,5022,Grocery,2,139.71,5,UPI,111
91895,2024-10-21,10116,Delhi,5139,Grocery,2,375.29,0,COD,99
91896,2024-12-02,10774,Mumbai,5060,Fashion,3,204.4,20,UPI,103
91897,2024-02-04,10788,Mumbai,5022,Food,4,122.76,0,Wallet,95
91898,2024-02-29,10502,Mumbai,5107,Grocery,4,531.04,0,UPI,77
91899,2024-05-19,10376,Delhi,5033,Food,1,921.04,5,Card,93
91900,2024-03-03,10788,Mumbai,5116,Fashion,4,665.65,5,Wallet,42
91901,2024-12-04,10295,Delhi,5072,Fashion,3,288.7,0,COD,110
91902,2024-09-03,10645,Mumbai,5085,Electronics,1,552.37,15,UPI,30
91903,2024-03-20,10271,Pune,5015,Electronics,2,164.87,0,UPI,116
91904,2024-02-20,10314,Pune,5021,Fashion,4,184.6,10,Card,32
91905,2024-10-28,10319,Bangalore,5081,Fashion,1,146.06,10,Wallet,49
91906,2024-06-29,10286,Chennai,5122,Fashion,4,710.97,0,Wallet,111
91907,2024-06-30,10660,Chennai,5113,Fashion,3,490.17,5,UPI,40
91908,2024-03-02,10036,Mumbai,5078,Electronics,3,239.42,10,UPI,73
91909,2024-07-15,10220,Pune,5111,Electronics,4,157.69,20,Card,47
91910,2024-09-04,10049,Hyderabad,5023,Electronics,3,781.42,15,UPI,103
91911,2024-11-04,10117,Hyderabad,5075,Fashion,1,129.83,5,Wallet,115
91912,2024-08-06,10272,Delhi,5023,Electronics,2,786.24,5,COD,94
91913,2024-04-05,10305,Pune,5007,Electronics,3,654.96,20,Wallet,93
91914,2024-06-26,10098,Delhi,5005,Fashion,4,256.54,20,Card,41
91915,2024-11-14,10450,Chennai,5190,Grocery,3,767.47,15,COD,60
91916,2024-02-19,10407,Pune,5156,Food,3,787.9,5,Card,108
91917,2024-07-24,10242,Hyderabad,5049,Food,2,321.82,10,UPI,25
91918,2024-05-19,10131,Chennai,5027,Grocery,3,144.37,0,UPI,101
91919,2024-08-17,10798,Delhi,5051,Electronics,2,955.37,5,UPI,34
91920,2024-12-22,10749,Hyderabad,5124,Grocery,2,259.09,15,UPI,25
91921,2024-04-29,10500,Hyderabad,5057,Fashion,3,646.24,10,Card,97
91922,2024-07-27,10692,Chennai,5072,Electronics,1,314.13,10,Card,65
91923,2024-01-29,10552,Chennai,5173,Fashion,4,404.02,20,UPI,76
91924,2024-10-28,10510,Chennai,5048,Grocery,4,134.67,0,COD,46
91925,2024-11-20,10558,Mumbai,5190,Grocery,2,786.77,10,UPI,22
91926,2024-08-10,10538,Mumbai,5050,Electronics,4,148.06,0,Card,99
91927,2024-07-29,10680,Chennai,5086,Food,3,425.89,0,COD,31
91928,2024-11-20,10054,Hyderabad,5041,Food,1,162.66,5,Card,116
91929,2024-06-13,10499,Mumbai,5112,Fashion,2,825.64,5,UPI,40
91930,2024-09-21,10519,Hyderabad,5076,Food,2,657.98,15,Wallet,62
91931,2024-10-29,10186,Bangalore,5165,Electronics,2,524.11,15,Card,20
91932,2024-10-21,10088,Chennai,5041,Electronics,1,143.87,5,Wallet,23
91933,2024-04-01,10120,Chennai,5038,Electronics,2,453.62,10,COD,23
91934,2024-06-02,10178,Mumbai,5096,Electronics,1,869.62,5,Wallet,80
91935,2024-03-25,10588,Hyderabad,5023,Fashion,2,627.88,15,UPI,37
91936,2024-06-20,10235,Hyderabad,5086,Electronics,2,534.15,15,Wallet,38
91937,2024-10-21,10698,Chennai,5147,Grocery,1,240.64,10,Wallet,94
91938,2024-12-25,10704,Hyderabad,5074,Grocery,4,690.49,5,Wallet,26
91939,2024-12-12,10557,Pune,5088,Fashion,1,133.0,15,UPI,105
91940,2024-12-12,10176,Mumbai,5129,Electronics,1,766.08,10,Wallet,98
91941,2024-10-02,10692,Chennai,5050,Fashion,4,138.5,10,Wallet,107
91942,2024-07-19,10012,Chennai,5066,Grocery,1,552.75,15,Wallet,70
91943,2024-05-08,10346,Bangalore,5185,Electronics,4,72.32,20,Wallet,55
91944,2024-11-08,10574,Bangalore,5118,Fashion,2,1048.27,5,COD,78
91945,2024-04-26,10433,Hyderabad,5168,Grocery,3,449.5,0,UPI,115
91946,2024-02-28,10329,Chennai,5087,Electronics,4,348.68,10,COD,57
91947,2024-03-18,10799,Chennai,5107,Fashion,2,556.51,0,UPI,22
91948,2024-08-13,10466,Chennai,5087,Electronics,1,304.9,0,Card,64
91949,2024-12-05,10468,Delhi,5066,Grocery,1,600.21,15,UPI,103
91950,2024-01-30,10557,Pune,5061,Fashion,1,575.49,15,COD,20
91951,2024-06-29,10692,Chennai,5178,Electronics,1,981.69,15,Card,24
91952,2024-09-03,10625,Hyderabad,5010,Electronics,1,562.87,5,Wallet,21
91953,2024-06-17,10454,Pune,5102,Food,2,320.95,10,Card,84
91954,2024-08-02,10127,Bangalore,5138,Grocery,4,297.86,10,Card,39
91955,2024-05-25,10508,Mumbai,5031,Food,3,159.94,20,Card,92
91956,2024-06-17,10302,Chennai,5157,Grocery,3,553.09,5,UPI,112
91957,2024-10-15,10059,Delhi,5121,Grocery,2,754.76,10,COD,23
91958,2024-01-08,10498,Chennai,5048,Electronics,4,161.97,5,COD,57
91959,2024-12-14,10016,Bangalore,5121,Food,1,551.51,5,COD,74
91960,2024-07-16,10697,Bangalore,5014,Fashion,2,448.75,0,COD,44
91961,2024-12-23,10600,Chennai,5164,Food,2,721.24,0,Wallet,82
91962,2024-08-22,10001,Mumbai,5087,Fashion,2,301.34,10,UPI,85
91963,2024-09-06,10552,Chennai,5074,Grocery,3,663.84,5,UPI,76
91964,2024-03-03,10732,Hyderabad,5088,Grocery,1,122.18,5,UPI,76
91965,2024-07-12,10530,Bangalore,5199,Electronics,4,387.47,5,COD,117
91966,2024-08-23,10509,Pune,5192,Electronics,2,571.12,0,Card,99
91967,2024-12-01,10445,Pune,5127,Fashion,4,1035.69,5,COD,35
91968,2024-06-22,10310,Delhi,5033,Food,3,834.5,15,UPI,94
91969,2024-07-26,10267,Hyderabad,5104,Fashion,1,406.69,15,UPI,68
91970,2024-06-28,10231,Pune,5192,Electronics,1,635.51,0,UPI,72
91971,2024-10-21,10055,Chennai,5198,Fashion,4,677.23,5,COD,61
91972,2024-10-01,10297,Pune,5026,Grocery,3,635.97,0,UPI,22
91973,2024-06-08,10355,Pune,5021,Electronics,2,214.3,5,UPI,84
91974,2024-09-04,10635,Chennai,5128,Grocery,4,475.38,20,COD,20
91975,2024-04-05,10729,Chennai,5035,Grocery,4,761.84,15,UPI,76
91976,2024-05-25,10289,Mumbai,5002,Fashion,4,367.92,5,UPI,69
91977,2024-05-01,10279,Chennai,5050,Food,4,148.68,10,UPI,89
91978,2024-04-10,10672,Chennai,5152,Fashion,2,1110.4,0,UPI,69
91979,2024-05-22,10403,Pune,5085,Grocery,4,459.71,10,UPI,100
91980,2024-08-29,10425,Mumbai,5097,Electronics,1,842.3,15,Card,86
91981,2024-02-23,10413,Bangalore,5111,Electronics,2,194.91,15,Wallet,35
91982,2024-11-15,10703,Delhi,5134,Food,4,139.01,0,Card,83
91983,2024-08-07,10651,Delhi,5119,Electronics,3,698.3,20,COD,35
91984,2024-09-16,10474,Chennai,5017,Food,3,572.65,15,Wallet,33
91985,2024-02-04,10212,Hyderabad,5134,Grocery,3,144.93,0,COD,99
91986,2024-02-24,10616,Mumbai,5109,Fashion,4,845.53,10,Wallet,79
91987,2024-02-26,10343,Bangalore,5070,Fashion,4,540.02,0,Card,28
91988,2024-04-12,10234,Mumbai,5097,Fashion,2,1060.46,0,UPI,63
91989,2024-04-13,10191,Delhi,5172,Grocery,2,246.45,10,COD,96
91990,2024-07-18,10365,Pune,5102,Fashion,2,284.73,0,UPI,68
91991,2024-02-16,10516,Bangalore,5061,Food,1,600.01,15,Wallet,75
91992,2024-09-05,10075,Hyderabad,5179,Electronics,4,277.27,20,Wallet,77
91993,2024-06-17,10368,Pune,5173,Electronics,1,467.1,0,UPI,46
91994,2024-03-18,10439,Bangalore,5185,Grocery,1,62.37,5,UPI,60
91995,2024-10-24,10137,Chennai,5149,Food,4,957.9,0,COD,102
91996,2024-06-19,10310,Delhi,5097,Grocery,4,1029.73,5,Card,70
91997,2024-06-22,10331,Pune,5080,Grocery,2,620.94,10,Card,48
91998,2024-10-25,10301,Chennai,5111,Grocery,2,156.82,10,Wallet,59
91999,2024-03-22,10698,Chennai,5149,Grocery,4,907.64,15,Wallet,37
92000,2024-12-15,10524,Pune,5102,Fashion,3,293.61,20,Wallet,82
92001,2024-12-17,10695,Pune,5172,Food,4,242.61,0,Wallet,30
92002,2024-12-08,10789,Hyderabad,5116,Electronics,4,562.47,15,UPI,90
92003,2024-01-17,10663,Pune,5150,Fashion,3,123.58,10,UPI,97
92004,2024-06-01,10066,Pune,5183,Electronics,4,309.5,15,COD,26
92005,2024-07-06,10350,Hyderabad,5092,Fashion,4,790.88,0,UPI,85
92006,2024-10-07,10754,Hyderabad,5012,Grocery,2,456.81,15,COD,47
92007,2024-10-18,10380,Bangalore,5187,Food,1,857.65,0,Card,105
92008,2024-03-20,10744,Delhi,5178,Grocery,1,742.58,0,UPI,67
92009,2024-11-14,10485,Chennai,5020,Grocery,4,711.35,15,COD,89
92010,2024-01-19,10595,Mumbai,5161,Electronics,1,231.41,20,Wallet,101
92011,2024-03-28,10225,Mumbai,5003,Electronics,1,93.15,10,COD,81
92012,2024-09-05,10493,Bangalore,5161,Electronics,4,272.31,0,UPI,23
92013,2024-09-15,10219,Chennai,5182,Fashion,4,215.19,0,Wallet,33
92014,2024-07-11,10215,Chennai,5150,Food,2,121.42,15,COD,33
92015,2024-04-04,10638,Pune,5049,Grocery,3,400.85,5,UPI,33
92016,2024-12-09,10570,Bangalore,5018,Electronics,1,751.49,10,COD,51
92017,2024-03-08,10384,Pune,5117,Electronics,2,772.73,5,Wallet,73
92018,2024-10-04,10578,Hyderabad,5054,Electronics,4,268.21,5,COD,49
92019,2024-10-08,10303,Delhi,5072,Electronics,3,243.39,5,Wallet,118
92020,2024-06-23,10790,Hyderabad,5065,Fashion,1,757.46,5,COD,109
92021,2024-07-13,10763,Chennai,5046,Fashion,3,1106.27,0,UPI,102
92022,2024-06-18,10788,Mumbai,5006,Grocery,3,228.62,10,UPI,65
92023,2024-07-02,10764,Hyderabad,5096,Electronics,1,770.56,5,COD,92
92024,2024-11-17,10028,Mumbai,5035,Fashion,3,836.61,20,UPI,102
92025,2024-02-01,10662,Mumbai,5052,Food,1,391.31,5,COD,29
92026,2024-06-25,10463,Mumbai,5100,Electronics,2,1074.7,5,UPI,118
92027,2024-01-25,10690,Bangalore,5193,Food,1,164.19,15,COD,33
92028,2024-03-23,10700,Hyderabad,5032,Fashion,4,464.12,5,COD,87
92029,2024-03-19,10364,Mumbai,5007,Fashion,4,522.82,20,Wallet,86
92030,2024-12-19,10264,Delhi,5184,Fashion,1,251.27,5,UPI,23
92031,2024-12-10,10612,Mumbai,5155,Food,4,557.72,15,Card,82
92032,2024-11-28,10705,Chennai,5017,Food,1,545.86,5,Wallet,66
92033,2024-07-26,10586,Delhi,5179,Food,2,260.58,20,Card,57
92034,2024-07-10,10681,Pune,5042,Fashion,4,87.2,0,COD,55
92035,2024-09-27,10319,Bangalore,5117,Fashion,1,789.28,5,COD,46
92036,2024-03-25,10018,Chennai,5043,Food,1,259.01,5,Card,25
92037,2024-01-02,10001,Mumbai,5114,Grocery,4,1056.78,0,Wallet,72
92038,2024-03-21,10152,Bangalore,5053,Food,3,351.04,10,UPI,82
92039,2024-03-23,10555,Delhi,5057,Electronics,1,620.47,0,Wallet,41
92040,2024-11-26,10168,Chennai,5189,Electronics,2,693.92,15,Card,32
92041,2024-10-28,10103,Mumbai,5028,Electronics,2,878.24,5,UPI,119
92042,2024-12-08,10564,Bangalore,5164,Grocery,1,679.91,15,Card,113
92043,2024-08-02,10148,Mumbai,5065,Grocery,4,873.57,5,Card,63
92044,2024-12-27,10103,Mumbai,5015,Grocery,2,179.08,10,COD,93
92045,2024-12-21,10668,Bangalore,5097,Electronics,1,789.75,0,Wallet,55
92046,2024-03-26,10609,Mumbai,5102,Food,1,239.06,20,COD,69
92047,2024-12-15,10714,Delhi,5171,Electronics,4,139.73,20,Card,48
92048,2024-03-11,10157,Hyderabad,5147,Food,2,213.62,20,Card,109
92049,2024-12-17,10051,Mumbai,5200,Fashion,2,357.97,0,Wallet,75
92050,2024-06-13,10117,Hyderabad,5073,Grocery,1,402.86,20,Wallet,106
92051,2024-08-29,10338,Hyderabad,5015,Electronics,4,179.17,10,Card,38
92052,2024-09-30,10455,Hyderabad,5110,Food,1,605.55,10,Card,47
92053,2024-05-02,10460,Hyderabad,5033,Food,3,850.63,15,Wallet,51
92054,2024-04-21,10284,Bangalore,5154,Electronics,4,417.16,5,Wallet,33
92055,2024-01-25,10586,Delhi,5026,Food,4,786.41,5,COD,101
92056,2024-10-31,10468,Delhi,5074,Fashion,1,619.59,0,Card,85
92057,2024-03-31,10421,Bangalore,5089,Grocery,4,477.25,0,Card,94
92058,2024-01-05,10575,Delhi,5186,Grocery,1,243.08,15,Card,69
92059,2024-11-24,10658,Pune,5170,Fashion,1,421.75,10,UPI,32
92060,2024-06-25,10723,Chennai,5178,Fashion,2,847.07,5,Wallet,113
92061,2024-03-13,10607,Pune,5082,Grocery,2,976.78,10,Card,22
92062,2024-04-11,10693,Delhi,5196,Electronics,4,672.7,0,COD,86
92063,2024-07-01,10202,Chennai,5046,Electronics,3,778.29,5,Wallet,44
92064,2024-12-01,10745,Chennai,5057,Fashion,2,581.23,5,COD,26
92065,2024-08-15,10008,Hyderabad,5114,Food,3,840.45,5,Wallet,46
92066,2024-05-31,10242,Hyderabad,5004,Grocery,4,716.91,5,Wallet,46
92067,2024-09-02,10676,Bangalore,5008,Grocery,3,773.99,5,UPI,110
92068,2024-07-29,10701,Mumbai,5034,Electronics,3,451.35,15,Wallet,71
92069,2024-09-11,10675,Chennai,5040,Grocery,2,526.92,0,Card,85
92070,2024-01-01,10637,Chennai,5048,Food,2,172.15,0,Card,86
92071,2024-02-13,10706,Bangalore,5010,Electronics,1,570.33,0,Wallet,110
92072,2024-12-30,10667,Pune,5057,Electronics,3,682.1,5,Wallet,98
92073,2024-12-10,10123,Delhi,5001,Food,3,711.13,5,Wallet,51
92074,2024-11-25,10387,Hyderabad,5074,Electronics,3,752.87,15,Card,81
92075,2024-06-30,10399,Bangalore,5167,Food,1,812.48,5,Wallet,67
92076,2024-09-21,10337,Chennai,5025,Electronics,3,672.19,5,Card,76
92077,2024-08-26,10383,Pune,5017,Electronics,3,611.68,5,Card,102
92078,2024-11-17,10587,Chennai,5077,Electronics,4,221.07,10,Card,100
92079,2024-07-26,10300,Chennai,5052,Electronics,1,447.94,0,Wallet,73
92080,2024-01-02,10232,Mumbai,5041,Food,2,170.65,5,COD,21
92081,2024-02-19,10601,Chennai,5151,Electronics,1,429.18,0,UPI,20
92082,2024-04-19,10143,Hyderabad,5132,Fashion,1,159.05,0,Card,20
92083,2024-07-16,10632,Mumbai,5136,Electronics,4,220.1,5,COD,40
92084,2024-09-06,10183,Pune,5125,Grocery,3,283.49,0,Wallet,51
92085,2024-04-21,10625,Hyderabad,5091,Fashion,2,483.38,0,Card,28
92086,2024-05-17,10350,Hyderabad,5198,Fashion,2,764.88,0,COD,95
92087,2024-12-24,10792,Pune,5200,Grocery,3,430.93,0,COD,100
92088,2024-05-02,10394,Bangalore,5113,Grocery,1,547.79,0,UPI,61
92089,2024-10-26,10074,Bangalore,5194,Grocery,2,785.27,0,Card,88
92090,2024-01-23,10099,Chennai,5076,Food,1,516.04,15,Wallet,38
92091,2024-08-22,10435,Mumbai,5035,Fashion,1,885.69,5,UPI,66
92092,2024-10-21,10630,Mumbai,5100,Food,1,949.96,10,Wallet,119
92093,2024-04-26,10685,Delhi,5181,Fashion,4,542.07,20,COD,117
92094,2024-04-05,10288,Hyderabad,5152,Fashion,4,1073.52,5,Card,84
92095,2024-02-13,10432,Hyderabad,5100,Food,1,913.18,15,COD,108
92096,2024-07-23,10243,Hyderabad,5106,Food,4,802.27,0,UPI,118
92097,2024-01-02,10776,Chennai,5190,Grocery,4,867.17,0,Card,26
92098,2024-10-18,10421,Bangalore,5142,Grocery,1,962.3,20,UPI,25
92099,2024-07-18,10681,Pune,5113,Fashion,2,504.62,5,Wallet,63
92100,2024-11-09,10216,Chennai,5174,Fashion,2,938.3,0,Card,42
92101,2024-06-25,10798,Delhi,5104,Grocery,2,467.47,10,UPI,98
92102,2024-11-02,10034,Chennai,5184,Electronics,3,281.18,15,COD,82
92103,2024-11-05,10318,Bangalore,5031,Electronics,1,152.73,15,Card,39
92104,2024-08-23,10521,Mumbai,5177,Food,1,733.85,10,Card,41
92105,2024-08-21,10462,Pune,5062,Food,4,595.5,20,UPI,30
92106,2024-05-06,10070,Chennai,5028,Food,3,925.22,0,Card,96
92107,2024-09-09,10396,Bangalore,5195,Food,2,165.34,0,Wallet,95
92108,2024-03-11,10249,Pune,5120,Fashion,1,268.34,10,UPI,82
92109,2024-09-16,10496,Hyderabad,5102,Grocery,1,290.21,5,Wallet,84
92110,2024-11-14,10687,Mumbai,5029,Food,1,321.75,10,Card,62
92111,2024-10-14,10224,Bangalore,5155,Fashion,2,710.19,5,COD,70
92112,2024-11-08,10536,Bangalore,5050,Food,4,110.41,0,UPI,45
92113,2024-07-25,10364,Mumbai,5172,Food,2,264.99,0,Card,73
92114,2024-09-13,10074,Bangalore,5198,Food,4,567.05,15,COD,76
92115,2024-08-20,10767,Chennai,5199,Grocery,3,523.95,0,Card,37
92116,2024-04-09,10447,Hyderabad,5054,Grocery,4,240.89,10,Card,28
92117,2024-04-05,10096,Pune,5192,Grocery,4,643.69,5,Wallet,63
92118,2024-08-28,10382,Bangalore,5158,Electronics,1,890.84,0,COD,40
92119,2024-12-17,10451,Delhi,5050,Food,1,139.96,0,COD,100
92120,2024-05-23,10290,Pune,5139,Food,1,414.58,5,UPI,23
92121,2024-03-16,10384,Pune,5157,Grocery,1,528.09,20,COD,106
92122,2024-09-21,10293,Delhi,5040,Grocery,2,494.45,0,COD,54
92123,2024-06-09,10007,Hyderabad,5115,Food,1,536.48,5,Card,117
92124,2024-05-11,10006,Delhi,5041,Fashion,1,181.97,0,COD,114
92125,2024-09-03,10640,Bangalore,5026,Grocery,1,690.69,20,UPI,101
92126,2024-07-31,10113,Pune,5013,Grocery,3,282.74,5,Card,44
92127,2024-01-29,10311,Bangalore,5029,Fashion,2,312.17,5,UPI,76
92128,2024-12-14,10660,Chennai,5149,Electronics,3,890.43,5,COD,51
92129,2024-09-13,10770,Mumbai,5096,Food,4,702.92,0,COD,59
92130,2024-11-15,10427,Pune,5118,Electronics,3,814.91,15,Card,25
92131,2024-06-16,10170,Bangalore,5096,Food,4,647.64,0,COD,109
92132,2024-07-11,10346,Bangalore,5111,Fashion,4,184.78,0,Wallet,92
92133,2024-03-05,10796,Chennai,5127,Grocery,2,1003.77,10,Wallet,49
92134,2024-12-20,10462,Pune,5042,Electronics,1,63.24,0,Card,86
92135,2024-09-21,10464,Delhi,5108,Electronics,4,972.43,0,Card,71
92136,2024-07-09,10455,Hyderabad,5101,Electronics,3,417.52,0,COD,66
92137,2024-07-27,10261,Hyderabad,5162,Food,4,324.29,0,UPI,109
92138,2024-05-23,10623,Hyderabad,5196,Electronics,3,573.42,5,Wallet,52
92139,2024-09-25,10274,Mumbai,5187,Fashion,3,919.91,0,Wallet,87
92140,2024-03-13,10096,Pune,5109,Grocery,2,670.54,0,COD,70
92141,2024-11-18,10638,Pune,5076,Food,4,478.08,5,COD,79
92142,2024-09-24,10463,Mumbai,5046,Fashion,4,839.81,20,Card,50
92143,2024-06-08,10504,Pune,5183,Electronics,3,353.93,0,Wallet,58
92144,2024-04-20,10201,Delhi,5200,Grocery,1,449.42,5,UPI,115
92145,2024-02-12,10765,Pune,5094,Food,3,923.85,5,Wallet,100
92146,2024-01-04,10184,Delhi,5171,Fashion,1,112.69,0,Wallet,86
92147,2024-07-18,10444,Mumbai,5145,Electronics,3,267.64,5,Card,48
92148,2024-08-17,10502,Mumbai,5073,Grocery,1,333.95,10,Card,37
92149,2024-05-18,10572,Hyderabad,5051,Food,4,1038.63,0,UPI,48
92150,2024-07-14,10703,Delhi,5177,Grocery,4,933.2,0,UPI,80
92151,2024-02-08,10791,Hyderabad,5142,Grocery,4,692.3,0,Wallet,98
92152,2024-04-28,10068,Bangalore,5162,Electronics,3,273.42,0,Wallet,25
92153,2024-09-10,10622,Mumbai,5095,Grocery,1,528.0,5,Card,77
92154,2024-04-03,10758,Delhi,5091,Food,2,538.67,10,UPI,102
92155,2024-03-13,10737,Hyderabad,5109,Food,4,669.39,20,Card,42
92156,2024-04-01,10672,Chennai,5134,Food,3,174.99,0,Wallet,48
92157,2024-08-15,10256,Delhi,5083,Electronics,2,571.13,5,Wallet,63
92158,2024-07-10,10452,Mumbai,5122,Electronics,1,876.92,15,Wallet,30
92159,2024-05-21,10261,Hyderabad,5089,Grocery,3,552.11,0,UPI,86
92160,2024-09-23,10307,Bangalore,5086,Grocery,3,394.28,10,Wallet,95
92161,2024-03-05,10267,Hyderabad,5123,Fashion,4,577.67,0,COD,79
92162,2024-10-15,10567,Delhi,5015,Fashion,1,182.13,0,COD,74
92163,2024-09-03,10397,Chennai,5119,Food,3,768.25,10,Wallet,115
92164,2024-04-25,10121,Delhi,5160,Fashion,1,158.66,0,Wallet,70
92165,2024-02-28,10570,Bangalore,5065,Fashion,3,894.24,0,UPI,48
92166,2024-05-05,10578,Hyderabad,5045,Grocery,4,145.8,5,UPI,50
92167,2024-09-11,10195,Mumbai,5119,Fashion,3,793.17,15,COD,33
92168,2024-07-22,10171,Mumbai,5042,Electronics,3,75.01,5,COD,116
92169,2024-08-15,10193,Bangalore,5053,Grocery,4,341.17,20,UPI,22
92170,2024-05-12,10316,Chennai,5088,Electronics,4,147.08,5,UPI,68
